                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  4.608,                 12.202,                 2.1652,                 0.0001,                0.00431,                  5e-05,                  2e-05,                 4.1927,                 3.8613,                 1.7304,              0.0033083,              0.0033083,              0.0033083
                      2,                 4.5559,                 6.2628,                 2.1079,                 0.0001,                0.00431,                  5e-05,                  2e-05,                 4.7079,                 5.3721,                 2.0583,               0.006635,               0.006635,               0.006635
