                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                 1.4894,                 1.2034,                 1.5273,                0.73888,                0.76293,                0.77534,                0.41342,                 1.4764,                 1.2371,                 1.7013,              0.0093119,              0.0093119,              0.0093119
                    141,                 1.5025,                 1.1896,                 1.5261,                0.71811,                0.77961,                0.78962,                0.42126,                 1.4899,                 1.1999,                 1.7083,               0.009307,               0.009307,               0.009307
                    142,                 1.5134,                 1.1655,                 1.5313,                 0.7903,                0.74726,                0.80787,                0.43871,                 1.4528,                 1.1807,                 1.6948,               0.009302,               0.009302,               0.009302
                    143,                 1.5278,                 1.2185,                 1.5356,                0.76522,                0.68966,                0.76773,                0.42786,                 1.4606,                 1.2314,                 1.6977,              0.0092971,              0.0092971,              0.0092971
                    144,                 1.5027,                 1.1716,                  1.524,                0.74347,                0.74953,                0.79461,                0.44046,                 1.4722,                 1.2184,                 1.7058,              0.0092922,              0.0092922,              0.0092922
                    145,                 1.4943,                 1.1879,                  1.503,                0.77564,                0.69828,                0.78221,                0.42623,                 1.4776,                 1.2214,                 1.7119,              0.0092872,              0.0092872,              0.0092872
                    146,                 1.5312,                 1.1963,                 1.5301,                0.78898,                0.70259,                0.79167,                0.42811,                 1.4899,                 1.2162,                  1.726,              0.0092823,              0.0092823,              0.0092823
                    147,                 1.5237,                 1.1967,                 1.5006,                0.74962,                0.72266,                0.78395,                0.43435,                 1.4416,                 1.2282,                 1.6817,              0.0092773,              0.0092773,              0.0092773
                    148,                 1.4861,                 1.1828,                 1.4934,                0.78676,                0.75431,                0.80037,                0.43795,                 1.4394,                 1.2103,                 1.6647,              0.0092724,              0.0092724,              0.0092724
                    149,                 1.4863,                 1.1776,                 1.5217,                0.78822,                0.68983,                  0.792,                0.43598,                 1.4774,                 1.1942,                 1.6969,              0.0092674,              0.0092674,              0.0092674
                    150,                 1.5103,                 1.1784,                 1.5152,                 0.7277,                0.72572,                0.77891,                0.42738,                 1.4615,                 1.2046,                 1.6765,              0.0092625,              0.0092625,              0.0092625
                    151,                 1.4943,                 1.1769,                 1.5082,                0.76806,                0.74225,                0.77662,                0.42429,                 1.4675,                  1.231,                 1.6988,              0.0092575,              0.0092575,              0.0092575
                    152,                 1.4972,                 1.1498,                 1.5212,                0.73677,                0.77586,                  0.804,                0.43777,                 1.4356,                 1.1933,                 1.6739,              0.0092526,              0.0092526,              0.0092526
                    153,                 1.5033,                 1.1748,                 1.5074,                0.73767,                0.77572,                0.79899,                0.42914,                 1.4469,                  1.192,                 1.6799,              0.0092476,              0.0092476,              0.0092476
                    154,                 1.4994,                  1.171,                 1.5156,                0.76702,                0.71552,                0.79721,                0.43441,                 1.4505,                 1.2065,                 1.6775,              0.0092426,              0.0092426,              0.0092426
                    155,                 1.4858,                 1.1669,                 1.4923,                0.76426,                 0.7069,                0.77487,                0.41867,                  1.488,                 1.2129,                 1.7043,              0.0092377,              0.0092377,              0.0092377
                    156,                 1.5039,                 1.1846,                 1.5077,                0.78805,                0.75431,                 0.8016,                 0.4369,                 1.4911,                 1.2036,                 1.6943,              0.0092327,              0.0092327,              0.0092327
                    157,                 1.4811,                 1.1652,                 1.4979,                0.81982,                0.72845,                0.79324,                0.42561,                 1.4715,                 1.1954,                 1.7048,              0.0092278,              0.0092278,              0.0092278
                    158,                 1.4969,                  1.157,                  1.499,                 0.8288,                 0.7069,                0.78941,                0.42053,                 1.4951,                 1.2143,                 1.7299,              0.0092229,              0.0092229,              0.0092229
                    159,                 1.4804,                 1.1601,                 1.4951,                0.74904,                   0.75,                0.80869,                0.43929,                 1.4792,                 1.2225,                 1.7237,              0.0092179,              0.0092179,              0.0092179
                    160,                 1.4972,                 1.1518,                 1.5092,                0.78669,                0.74715,                0.78612,                0.42924,                 1.4725,                 1.2263,                 1.6957,              0.0092129,              0.0092129,              0.0092129
                    161,                 1.4719,                 1.1278,                  1.489,                0.79093,                0.77155,                 0.8119,                0.45151,                 1.4592,                 1.1724,                 1.6939,               0.009208,               0.009208,               0.009208
                    162,                 1.4962,                 1.1461,                  1.501,                0.81482,                0.77762,                0.82115,                0.44993,                 1.4529,                 1.1583,                 1.6887,              0.0092031,              0.0092031,              0.0092031
                    163,                 1.4697,                  1.122,                  1.493,                0.76733,                0.77586,                0.80952,                0.43154,                  1.488,                 1.1515,                  1.724,              0.0091981,              0.0091981,              0.0091981
                    164,                 1.4414,                   1.14,                 1.4637,                0.78496,                0.73949,                0.79765,                0.43266,                 1.4835,                 1.1938,                 1.7092,              0.0091932,              0.0091932,              0.0091932
                    165,                 1.4626,                 1.1316,                 1.4774,                0.76135,                0.78382,                0.80086,                0.44536,                 1.4608,                 1.1824,                 1.6919,              0.0091882,              0.0091882,              0.0091882
                    166,                 1.4577,                 1.1151,                 1.4623,                0.73777,                0.80037,                 0.7981,                0.45866,                 1.4776,                 1.2024,                 1.6872,              0.0091833,              0.0091833,              0.0091833
                    167,                 1.4614,                 1.0913,                 1.4812,                0.77937,                0.79741,                0.81225,                0.45112,                 1.4552,                 1.1732,                 1.6872,              0.0091783,              0.0091783,              0.0091783
                    168,                 1.4666,                 1.1287,                 1.4832,                0.82771,                 0.7662,                0.80668,                0.44752,                 1.4786,                 1.1462,                 1.6893,              0.0091734,              0.0091734,              0.0091734
                    169,                 1.4502,                 1.0755,                 1.4777,                 0.8031,                0.78879,                 0.8094,                0.44046,                 1.5078,                  1.166,                 1.7415,              0.0091684,              0.0091684,              0.0091684
                    170,                 1.4682,                 1.1183,                 1.4842,                0.77319,                0.78879,                0.80065,                0.44451,                 1.5032,                 1.1427,                 1.7467,              0.0091635,              0.0091635,              0.0091635
                    171,                 1.4519,                 1.0931,                 1.4867,                0.76515,                0.77237,                  0.799,                0.44618,                   1.46,                 1.1819,                 1.6974,              0.0091585,              0.0091585,              0.0091585
                    172,                 1.4853,                 1.1305,                 1.5056,                0.75978,                0.74983,                0.79628,                0.45235,                 1.4716,                 1.1763,                 1.6957,              0.0091535,              0.0091535,              0.0091535
                    173,                  1.446,                 1.1327,                 1.4791,                0.78106,                0.78879,                0.80232,                0.43691,                 1.4785,                 1.1678,                 1.6971,              0.0091486,              0.0091486,              0.0091486
                    174,                  1.481,                 1.1096,                 1.4818,                0.78079,                0.75231,                0.79766,                0.43505,                 1.4858,                 1.1534,                 1.6992,              0.0091436,              0.0091436,              0.0091436
                    175,                 1.4699,                 1.1311,                 1.4982,                0.79148,                0.75431,                 0.7966,                0.44689,                 1.4606,                 1.1573,                 1.6839,              0.0091387,              0.0091387,              0.0091387
                    176,                 1.4585,                 1.1127,                 1.4729,                0.79061,                0.78121,                0.79899,                0.44254,                 1.4612,                 1.1612,                 1.6948,              0.0091337,              0.0091337,              0.0091337
                    177,                  1.442,                 1.1266,                 1.4853,                0.82689,                0.70003,                0.79928,                0.45207,                 1.4896,                 1.1785,                 1.7075,              0.0091288,              0.0091288,              0.0091288
                    178,                  1.462,                 1.0864,                 1.4764,                0.78946,                0.77155,                0.81964,                0.46215,                 1.5053,                 1.1266,                  1.729,              0.0091239,              0.0091239,              0.0091239
                    179,                 1.4352,                 1.0799,                 1.4658,                0.75468,                0.77155,                0.81097,                0.45227,                 1.4956,                 1.0992,                 1.6986,              0.0091189,              0.0091189,              0.0091189
                    180,                 1.4458,                  1.094,                 1.4533,                0.77794,                 0.7931,                0.82217,                0.45204,                 1.4853,                 1.1111,                  1.696,              0.0091139,              0.0091139,              0.0091139
                    181,                 1.4523,                 1.0944,                 1.4711,                0.80982,                0.78017,                0.82689,                0.45438,                 1.4855,                 1.1546,                 1.6895,               0.009109,               0.009109,               0.009109
                    182,                 1.4341,                 1.0759,                 1.4676,                0.80615,                0.73276,                0.81771,                0.45835,                 1.4704,                 1.1315,                 1.6837,              0.0091041,              0.0091041,              0.0091041
                    183,                 1.4435,                 1.0848,                 1.4638,                0.78362,                0.78048,                0.79723,                0.43039,                 1.4919,                 1.1492,                 1.7014,              0.0090991,              0.0090991,              0.0090991
                    184,                  1.429,                 1.0659,                  1.465,                0.78792,                0.75267,                0.79046,                0.44536,                 1.4439,                 1.1774,                 1.6525,              0.0090942,              0.0090942,              0.0090942
                    185,                 1.4341,                  1.064,                 1.4491,                0.78768,                0.75159,                0.79996,                0.46224,                 1.4701,                 1.1437,                 1.6916,              0.0090892,              0.0090892,              0.0090892
                    186,                 1.4351,                 1.0573,                 1.4668,                0.77504,                0.74138,                0.79417,                0.43574,                 1.4635,                 1.1312,                 1.6941,              0.0090843,              0.0090843,              0.0090843
                    187,                 1.4561,                  1.107,                 1.4706,                0.76339,                   0.75,                0.80945,                0.45379,                 1.4757,                 1.1316,                 1.7004,              0.0090793,              0.0090793,              0.0090793
                    188,                 1.4247,                 1.0596,                 1.4492,                0.79328,                0.76724,                0.82426,                0.45859,                 1.4731,                 1.1194,                 1.6951,              0.0090744,              0.0090744,              0.0090744
                    189,                 1.4272,                 1.0706,                 1.4786,                0.81449,                0.75431,                0.82767,                0.45654,                 1.4269,                 1.1268,                 1.6718,              0.0090694,              0.0090694,              0.0090694
                    190,                 1.4128,                 1.0861,                   1.44,                0.79503,                0.78448,                0.81045,                0.45888,                  1.406,                 1.1414,                 1.6387,              0.0090644,              0.0090644,              0.0090644
                    191,                 1.4429,                 1.0693,                 1.4695,                0.77901,                0.73276,                0.78475,                0.43513,                 1.4119,                 1.1184,                 1.6578,              0.0090595,              0.0090595,              0.0090595
                    192,                 1.4202,                 1.0535,                 1.4336,                0.81694,                0.71121,                0.80176,                0.46418,                 1.4139,                 1.0946,                 1.6483,              0.0090545,              0.0090545,              0.0090545
                    193,                 1.4323,                 1.0563,                 1.4568,                0.76113,                0.76293,                0.78778,                0.45452,                  1.428,                 1.1193,                 1.6635,              0.0090496,              0.0090496,              0.0090496
                    194,                  1.419,                 1.0623,                 1.4595,                0.79643,                0.78017,                0.79207,                0.46738,                 1.4285,                 1.0995,                 1.6561,              0.0090446,              0.0090446,              0.0090446
                    195,                 1.4038,                 1.0792,                 1.4422,                0.76392,                0.75862,                0.77059,                0.44434,                 1.3949,                 1.1266,                 1.6363,              0.0090397,              0.0090397,              0.0090397
                    196,                 1.4045,                 1.0275,                 1.4374,                0.77856,                0.75775,                0.78635,                0.44409,                  1.406,                 1.1266,                 1.6452,              0.0090347,              0.0090347,              0.0090347
                    197,                 1.4227,                 1.0707,                  1.455,                0.76929,                 0.7931,                  0.805,                0.45829,                 1.4187,                 1.1268,                 1.6635,              0.0090298,              0.0090298,              0.0090298
                    198,                 1.4068,                  1.061,                 1.4455,                0.77822,                0.77586,                0.79688,                0.45476,                 1.4221,                 1.1476,                 1.6557,              0.0090248,              0.0090248,              0.0090248
                    199,                 1.4023,                   1.03,                 1.4296,                0.80095,                0.75431,                0.80472,                 0.4613,                 1.4263,                 1.1025,                 1.6575,              0.0090199,              0.0090199,              0.0090199
                    200,                 1.4242,                 1.0696,                 1.4552,                 0.7926,                0.72845,                0.79578,                 0.4638,                  1.413,                 1.1184,                 1.6458,              0.0090149,              0.0090149,              0.0090149
                    201,                 1.4028,                 1.0565,                  1.436,                0.80408,                0.75431,                0.80082,                0.47011,                 1.3938,                 1.1128,                 1.6311,                0.00901,                0.00901,                0.00901
                    202,                 1.4161,                 1.0185,                 1.4404,                0.77193,                0.77155,                0.81339,                0.45687,                 1.4297,                 1.1032,                 1.6556,              0.0090051,              0.0090051,              0.0090051
                    203,                 1.4106,                 1.0306,                 1.4338,                0.77539,                0.75862,                0.81461,                0.46314,                 1.4143,                 1.1076,                 1.6429,              0.0090001,              0.0090001,              0.0090001
                    204,                 1.4051,                 1.0604,                 1.4372,                0.73094,                0.77282,                0.80659,                0.46635,                 1.3794,                 1.0889,                 1.6281,              0.0089952,              0.0089952,              0.0089952
                    205,                 1.4062,                 1.0545,                 1.4492,                 0.7777,                0.73891,                0.79475,                0.45926,                 1.4188,                  1.109,                 1.6551,              0.0089902,              0.0089902,              0.0089902
                    206,                 1.4033,                 1.0065,                 1.4355,                0.78018,                 0.7649,                0.81556,                0.46918,                 1.4026,                  1.107,                 1.6354,              0.0089853,              0.0089853,              0.0089853
                    207,                 1.3974,                 1.0151,                 1.4301,                0.80601,                0.74138,                0.81326,                0.46371,                 1.3985,                 1.0978,                 1.6358,              0.0089803,              0.0089803,              0.0089803
                    208,                 1.3788,                 1.0116,                 1.4176,                0.79233,                0.77293,                0.80434,                0.45578,                 1.3982,                 1.1005,                 1.6393,              0.0089753,              0.0089753,              0.0089753
                    209,                 1.4029,                 1.0271,                 1.4379,                0.80326,                0.71552,                0.82051,                0.47834,                 1.4106,                 1.0769,                 1.6513,              0.0089704,              0.0089704,              0.0089704
                    210,                 1.3952,                 1.0181,                 1.4301,                0.76221,                0.79741,                 0.8363,                0.48061,                 1.3848,                 1.0653,                 1.6224,              0.0089654,              0.0089654,              0.0089654
                    211,                 1.4077,                 1.0267,                  1.434,                0.80183,                0.73249,                0.80918,                0.47252,                 1.4044,                 1.0748,                 1.6376,              0.0089605,              0.0089605,              0.0089605
                    212,                 1.3891,                 1.0271,                 1.4133,                0.76795,                0.78448,                0.81614,                 0.4732,                 1.4227,                 1.1028,                 1.6627,              0.0089555,              0.0089555,              0.0089555
                    213,                 1.4156,                 1.0412,                 1.4433,                0.83184,                 0.7463,                0.82554,                0.48008,                 1.3836,                 1.0926,                 1.6269,              0.0089506,              0.0089506,              0.0089506
                    214,                 1.4031,                 1.0168,                 1.4207,                0.80403,                0.72414,                0.81853,                0.48562,                 1.4182,                 1.0981,                 1.6715,              0.0089456,              0.0089456,              0.0089456
                    215,                 1.4056,                 1.0218,                 1.4221,                0.78927,                   0.75,                 0.8044,                0.47064,                 1.4018,                 1.0977,                 1.6438,              0.0089407,              0.0089407,              0.0089407
                    216,                 1.4176,                 1.0352,                 1.4295,                0.81825,                0.72845,                0.81701,                0.46623,                 1.4231,                 1.0774,                  1.653,              0.0089358,              0.0089358,              0.0089358
                    217,                 1.4049,                 1.0174,                 1.4458,                0.83885,                0.74042,                0.82946,                0.48085,                 1.3971,                 1.0936,                 1.6443,              0.0089308,              0.0089308,              0.0089308
                    218,                 1.3849,                 1.0263,                 1.4214,                0.80075,                0.74489,                 0.8181,                0.47872,                 1.3904,                 1.0816,                 1.6421,              0.0089258,              0.0089258,              0.0089258
                    219,                 1.3606,                0.97936,                 1.3963,                0.81429,                0.76724,                0.81688,                0.47113,                 1.3918,                 1.0973,                 1.6472,              0.0089209,              0.0089209,              0.0089209
                    220,                 1.3856,                 1.0184,                 1.4347,                0.82573,                0.75862,                0.84049,                0.48312,                 1.4136,                 1.0699,                 1.6586,              0.0089159,              0.0089159,              0.0089159
                    221,                 1.3996,                 1.0285,                 1.4317,                0.78829,                0.78448,                0.84418,                0.48263,                 1.4313,                 1.0879,                 1.6634,               0.008911,               0.008911,               0.008911
                    222,                  1.383,                 1.0021,                  1.426,                0.80381,                0.78448,                0.83484,                0.47847,                 1.4401,                 1.0794,                 1.6672,              0.0089061,              0.0089061,              0.0089061
                    223,                 1.3888,                 0.9951,                 1.4323,                0.83025,                   0.75,                0.83636,                0.48293,                 1.4215,                 1.0766,                 1.6464,              0.0089011,              0.0089011,              0.0089011
                    224,                 1.4006,                 1.0394,                 1.4284,                0.81117,                0.78017,                0.82847,                0.48044,                 1.4079,                 1.0849,                 1.6383,              0.0088962,              0.0088962,              0.0088962
                    225,                 1.3759,                 1.0178,                 1.4149,                 0.8089,                0.77155,                 0.8274,                0.48784,                 1.4227,                 1.1158,                  1.652,              0.0088912,              0.0088912,              0.0088912
                    226,                 1.3983,                 1.0333,                  1.437,                0.79983,                0.75783,                0.82606,                0.47403,                 1.4247,                 1.1209,                 1.6558,              0.0088863,              0.0088863,              0.0088863
                    227,                 1.3571,                 1.0005,                 1.3869,                0.80264,                0.77129,                 0.8185,                0.47399,                 1.4072,                 1.0704,                 1.6459,              0.0088813,              0.0088813,              0.0088813
                    228,                 1.3795,                0.97424,                 1.4348,                0.80139,                0.78266,                0.82672,                0.47534,                 1.4112,                 1.0734,                 1.6547,              0.0088763,              0.0088763,              0.0088763
                    229,                 1.3874,                0.98663,                 1.4106,                 0.8096,                0.73312,                0.81099,                0.47361,                 1.3991,                 1.0511,                 1.6458,              0.0088714,              0.0088714,              0.0088714
                    230,                 1.3905,                0.99211,                 1.4004,                 0.7954,                0.75862,                0.81605,                0.47515,                 1.3917,                 1.0719,                 1.6348,              0.0088664,              0.0088664,              0.0088664
                    231,                 1.3768,                0.99109,                 1.4247,                0.82756,                0.74138,                0.81786,                0.47594,                 1.4113,                 1.0655,                 1.6547,              0.0088615,              0.0088615,              0.0088615
                    232,                 1.4005,                0.99962,                 1.4298,                0.82535,                0.74138,                0.81751,                0.46461,                 1.4158,                 1.0947,                 1.6584,              0.0088565,              0.0088565,              0.0088565
                    233,                 1.3492,                0.97677,                 1.3902,                0.78982,                0.77748,                0.82425,                 0.4655,                  1.404,                 1.0924,                 1.6467,              0.0088516,              0.0088516,              0.0088516
                    234,                  1.363,                0.98933,                 1.4102,                0.80432,                0.78879,                0.82535,                0.45318,                 1.4185,                 1.0795,                 1.6672,              0.0088466,              0.0088466,              0.0088466
                    235,                  1.386,                 1.0163,                 1.4141,                0.80771,                0.79666,                0.82664,                0.46631,                 1.4194,                 1.0886,                 1.6574,              0.0088417,              0.0088417,              0.0088417
                    236,                 1.3574,                0.99613,                 1.3909,                0.75677,                0.78448,                0.82073,                0.46396,                 1.4191,                 1.0595,                  1.666,              0.0088368,              0.0088368,              0.0088368
                    237,                 1.3535,                0.97105,                 1.4083,                0.80284,                0.78879,                0.83052,                0.46301,                 1.4124,                  1.062,                  1.672,              0.0088318,              0.0088318,              0.0088318
                    238,                 1.3692,                 1.0215,                 1.4128,                0.79085,                0.78448,                0.83844,                0.46679,                 1.4049,                 1.0638,                 1.6543,              0.0088268,              0.0088268,              0.0088268
                    239,                 1.3663,                0.98854,                 1.4121,                0.80466,                0.79902,                0.83374,                0.47729,                 1.4037,                 1.0606,                 1.6485,              0.0088219,              0.0088219,              0.0088219
                    240,                 1.3487,                0.96374,                 1.3872,                 0.8007,                0.77155,                0.82178,                 0.4762,                 1.4088,                 1.0673,                 1.6531,               0.008817,               0.008817,               0.008817
                    241,                  1.354,                0.99409,                 1.4047,                0.80461,                0.76293,                0.82311,                0.47359,                 1.4046,                 1.0565,                 1.6451,               0.008812,               0.008812,               0.008812
                    242,                 1.3591,                0.96003,                 1.3952,                0.81334,                0.78882,                0.83031,                0.48012,                 1.4122,                 1.0527,                 1.6569,              0.0088071,              0.0088071,              0.0088071
                    243,                 1.3508,                0.95813,                  1.394,                 0.8433,                0.78448,                0.85488,                0.49744,                 1.4004,                 1.0371,                 1.6221,              0.0088021,              0.0088021,              0.0088021
                    244,                 1.3444,                0.98835,                 1.3748,                0.81831,                0.80603,                0.84929,                 0.4876,                 1.3832,                 1.0377,                 1.6312,              0.0087972,              0.0087972,              0.0087972
                    245,                 1.3448,                 0.9516,                 1.3858,                0.80919,                0.76772,                0.83325,                 0.4852,                 1.3988,                 1.0484,                 1.6382,              0.0087922,              0.0087922,              0.0087922
                    246,                 1.3493,                0.96493,                 1.3979,                0.79546,                0.78786,                0.83545,                0.49392,                 1.4167,                 1.0173,                 1.6569,              0.0087872,              0.0087872,              0.0087872
                    247,                 1.3447,                0.94722,                 1.3746,                 0.7939,                0.78034,                0.83887,                0.48936,                 1.4056,                 1.0223,                 1.6504,              0.0087823,              0.0087823,              0.0087823
                    248,                 1.3505,                0.99066,                 1.3889,                0.79865,                0.74138,                0.81656,                0.47369,                 1.4115,                 1.0193,                  1.669,              0.0087774,              0.0087774,              0.0087774
                    249,                 1.3688,                0.96077,                 1.3947,                0.80378,                   0.75,                0.80578,                0.47635,                 1.3972,                 1.0285,                 1.6414,              0.0087724,              0.0087724,              0.0087724
                    250,                 1.3431,                0.94114,                 1.3879,                 0.8098,                0.76724,                0.81671,                0.48407,                 1.3843,                 1.0065,                 1.6356,              0.0087674,              0.0087674,              0.0087674
                    251,                  1.336,                0.97155,                 1.3894,                0.81252,                0.76591,                0.81315,                0.48156,                 1.3767,                  1.005,                 1.6356,              0.0087625,              0.0087625,              0.0087625
                    252,                  1.332,                0.95053,                 1.3939,                 0.7986,                0.76913,                0.81659,                0.47199,                 1.3961,                 1.0042,                 1.6544,              0.0087576,              0.0087576,              0.0087576
                    253,                  1.358,                 0.9499,                 1.3937,                0.79316,                0.76031,                0.81526,                0.47817,                 1.4116,                 1.0304,                 1.6693,              0.0087526,              0.0087526,              0.0087526
                    254,                 1.3656,                0.94672,                 1.4319,                0.79247,                 0.7736,                0.81963,                0.47762,                 1.4244,                 1.0173,                  1.673,              0.0087476,              0.0087476,              0.0087476
                    255,                 1.3367,                0.96927,                 1.3674,                0.77738,                0.78448,                0.81976,                0.48071,                 1.3963,                 1.0175,                 1.6517,              0.0087427,              0.0087427,              0.0087427
                    256,                 1.3497,                0.95646,                 1.3956,                0.79293,                0.78017,                0.82806,                0.48318,                  1.394,                 1.0264,                 1.6348,              0.0087378,              0.0087378,              0.0087378
                    257,                 1.3311,                0.96237,                  1.372,                0.79239,                0.78017,                0.80939,                0.47974,                 1.3988,                 1.0502,                 1.6398,              0.0087328,              0.0087328,              0.0087328
                    258,                 1.3236,                0.96708,                 1.3793,                0.79077,                0.76568,                0.82067,                0.47369,                  1.394,                 1.0488,                 1.6355,              0.0087278,              0.0087278,              0.0087278
                    259,                 1.3447,                0.94964,                 1.3857,                0.77865,                0.81034,                0.82206,                0.47354,                 1.3887,                 1.0474,                 1.6279,              0.0087229,              0.0087229,              0.0087229
                    260,                 1.3418,                0.97976,                 1.3954,                0.80305,                0.77586,                0.81766,                0.47548,                 1.4033,                 1.0351,                 1.6487,               0.008718,               0.008718,               0.008718
                    261,                 1.3509,                0.95699,                   1.38,                0.80757,                0.78879,                0.83163,                 0.4868,                 1.3946,                 1.0251,                 1.6429,               0.008713,               0.008713,               0.008713
                    262,                 1.3231,                0.92925,                 1.3515,                0.81092,                0.77586,                0.82212,                0.48768,                 1.3831,                 1.0291,                 1.6339,              0.0087081,              0.0087081,              0.0087081
                    263,                 1.3457,                0.94643,                  1.386,                0.79103,                0.78017,                0.82924,                0.49452,                 1.3778,                 1.0352,                 1.6326,              0.0087031,              0.0087031,              0.0087031
                    264,                 1.3015,                0.91868,                 1.3632,                0.78168,                0.78879,                0.83753,                0.49326,                 1.3892,                 1.0116,                 1.6406,              0.0086981,              0.0086981,              0.0086981
                    265,                 1.3425,                0.96833,                 1.3813,                0.84233,                0.75862,                0.83418,                0.49119,                 1.3884,                 1.0086,                 1.6487,              0.0086932,              0.0086932,              0.0086932
                    266,                  1.337,                0.93859,                 1.3811,                 0.8455,                0.78879,                 0.8487,                0.49977,                 1.3854,                0.99704,                  1.648,              0.0086882,              0.0086882,              0.0086882
                    267,                 1.3368,                0.94552,                 1.3905,                0.81287,                0.80603,                0.84911,                0.48867,                 1.3802,                 1.0139,                 1.6339,              0.0086833,              0.0086833,              0.0086833
                    268,                 1.3167,                0.92778,                 1.3499,                0.81854,                 0.7972,                0.84429,                0.49205,                 1.3753,                 1.0244,                  1.634,              0.0086783,              0.0086783,              0.0086783
                    269,                 1.3353,                0.93113,                 1.3781,                0.80565,                 0.7931,                0.83812,                0.48828,                  1.368,                 1.0257,                 1.6332,              0.0086734,              0.0086734,              0.0086734
                    270,                 1.3175,                0.93185,                 1.3876,                0.80608,                0.76724,                0.82496,                0.48302,                 1.3778,                 1.0292,                 1.6407,              0.0086684,              0.0086684,              0.0086684
                    271,                 1.3129,                0.92589,                 1.3541,                0.78745,                0.80172,                0.81403,                0.47635,                 1.3995,                  1.042,                 1.6647,              0.0086635,              0.0086635,              0.0086635
                    272,                 1.3481,                0.93684,                 1.3819,                0.79286,                0.79194,                0.81316,                 0.4809,                 1.3778,                 1.0362,                 1.6464,              0.0086586,              0.0086586,              0.0086586
                    273,                 1.3312,                 0.9398,                 1.3607,                0.79568,                0.78448,                0.81128,                0.47435,                 1.3876,                 1.0326,                 1.6471,              0.0086536,              0.0086536,              0.0086536
                    274,                 1.3111,                0.93245,                 1.3671,                0.80369,                0.80172,                0.82207,                0.48654,                 1.3728,                 1.0125,                 1.6322,              0.0086486,              0.0086486,              0.0086486
                    275,                 1.3017,                0.91676,                 1.3555,                0.79845,                0.80603,                 0.8282,                0.49676,                 1.3703,                      1,                 1.6284,              0.0086437,              0.0086437,              0.0086437
                    276,                 1.3277,                0.95522,                 1.3407,                0.81794,                0.78017,                0.82133,                0.48435,                  1.373,                 1.0118,                 1.6294,              0.0086388,              0.0086388,              0.0086388
                    277,                 1.3351,                0.91198,                 1.3754,                0.81488,                0.76724,                0.82307,                 0.4838,                 1.3821,                 1.0103,                 1.6403,              0.0086338,              0.0086338,              0.0086338
                    278,                   1.31,                 0.9013,                  1.345,                0.81483,                0.77766,                0.82203,                0.48626,                 1.3775,                 1.0004,                 1.6302,              0.0086288,              0.0086288,              0.0086288
                    279,                 1.3206,                0.91298,                 1.3584,                0.82586,                0.77679,                0.83248,                0.48761,                 1.3752,                0.98393,                 1.6166,              0.0086239,              0.0086239,              0.0086239
                    280,                 1.2824,                0.91251,                 1.3547,                0.81692,                0.78448,                0.82375,                0.49203,                  1.376,                0.97296,                 1.6288,               0.008619,               0.008619,               0.008619
                    281,                 1.3065,                0.91634,                 1.3516,                0.81906,                0.79741,                 0.8324,                0.49673,                 1.3872,                0.98984,                 1.6335,               0.008614,               0.008614,               0.008614
                    282,                 1.3152,                0.91708,                 1.3799,                0.83377,                0.78879,                0.84568,                0.49688,                 1.3885,                0.98332,                 1.6334,              0.0086091,              0.0086091,              0.0086091
                    283,                 1.3136,                0.96543,                 1.3578,                0.81522,                0.82759,                0.83216,                0.48705,                 1.3745,                 1.0017,                 1.6272,              0.0086041,              0.0086041,              0.0086041
                    284,                 1.3286,                0.93629,                 1.3779,                 0.8005,                0.79557,                0.82666,                0.48805,                 1.3752,                0.99629,                 1.6283,              0.0085992,              0.0085992,              0.0085992
                    285,                 1.3216,                0.93127,                 1.3561,                0.77223,                0.78448,                0.81424,                0.48451,                 1.3908,                 1.0125,                 1.6401,              0.0085942,              0.0085942,              0.0085942
                    286,                 1.3134,                0.90518,                 1.3566,                0.76075,                0.81466,                0.81163,                0.48507,                 1.3878,                 1.0031,                 1.6394,              0.0085893,              0.0085893,              0.0085893
                    287,                  1.314,                0.90416,                 1.3497,                 0.8151,                0.74569,                0.81086,                0.48428,                 1.3792,                 1.0015,                 1.6368,              0.0085843,              0.0085843,              0.0085843
                    288,                 1.2857,                0.91194,                 1.3578,                0.82093,                   0.75,                 0.8294,                0.49219,                 1.3724,                0.99912,                 1.6295,              0.0085793,              0.0085793,              0.0085793
                    289,                 1.3026,                0.90727,                 1.3567,                0.83497,                0.74569,                0.82751,                0.49412,                 1.3799,                0.98951,                 1.6352,              0.0085744,              0.0085744,              0.0085744
                    290,                 1.3038,                  0.897,                 1.3635,                0.84967,                0.72845,                0.82956,                0.49229,                 1.3849,                0.99925,                 1.6391,              0.0085695,              0.0085695,              0.0085695
                    291,                 1.3029,                0.91509,                 1.3538,                0.84383,                0.72845,                0.83189,                0.48796,                 1.3935,                 1.0024,                 1.6453,              0.0085645,              0.0085645,              0.0085645
                    292,                 1.3095,                0.91856,                 1.3533,                0.78837,                0.78017,                0.83804,                0.49186,                 1.3933,                0.99511,                 1.6513,              0.0085596,              0.0085596,              0.0085596
