                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.5811,                 1.0934,                  1.432,                 0.8058,                0.75119,                0.80716,                0.41751,                 1.6337,                 1.2093,                 1.6639,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.6056,                 1.1432,                 1.4553,                0.82274,                0.76025,                 0.8282,                0.44123,                 1.6303,                 1.2265,                  1.661,              0.0085348,              0.0085348,              0.0085348
                    150,                  1.605,                 1.1131,                 1.4341,                0.81959,                0.80284,                0.83913,                0.44761,                 1.6208,                 1.1562,                 1.6457,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.6053,                 1.1428,                 1.4331,                0.82764,                0.74138,                0.82077,                0.44113,                 1.5862,                  1.183,                 1.6253,               0.008515,               0.008515,               0.008515
                    152,                 1.5714,                 1.0926,                  1.434,                0.81633,                0.79741,                 0.8377,                0.43596,                 1.5653,                 1.1427,                  1.623,              0.0085051,              0.0085051,              0.0085051
                    153,                 1.5983,                   1.16,                 1.4385,                0.81872,                 0.7931,                0.83367,                0.43693,                  1.571,                 1.1766,                 1.6283,              0.0084952,              0.0084952,              0.0084952
                    154,                 1.5827,                 1.1279,                 1.4304,                0.75622,                 0.7931,                0.80325,                0.42183,                 1.6266,                 1.1696,                  1.684,              0.0084853,              0.0084853,              0.0084853
                    155,                 1.5823,                 1.1226,                 1.4134,                0.86953,                0.78017,                0.83683,                0.45027,                 1.5971,                 1.1727,                 1.6558,              0.0084754,              0.0084754,              0.0084754
                    156,                 1.5897,                 1.1409,                 1.4439,                0.80458,                0.79741,                 0.8382,                0.43835,                 1.5938,                 1.1227,                 1.6418,              0.0084655,              0.0084655,              0.0084655
                    157,                 1.5863,                 1.1037,                 1.4237,                0.85903,                0.75862,                0.83501,                0.43669,                 1.6138,                 1.1379,                 1.6811,              0.0084556,              0.0084556,              0.0084556
                    158,                 1.5825,                 1.0834,                 1.4242,                0.85144,                0.78448,                  0.845,                0.44154,                 1.6099,                 1.1465,                 1.6505,              0.0084457,              0.0084457,              0.0084457
                    159,                   1.58,                 1.0824,                 1.4152,                0.80483,                0.81466,                0.82726,                0.45437,                 1.6304,                 1.1243,                 1.6639,              0.0084358,              0.0084358,              0.0084358
                    160,                 1.5765,                 1.0989,                 1.4361,                0.80795,                0.77976,                0.84382,                0.44905,                 1.5897,                 1.1534,                 1.6402,              0.0084259,              0.0084259,              0.0084259
                    161,                 1.5659,                 1.0884,                 1.4153,                0.84434,                0.80172,                0.84135,                 0.4496,                 1.5724,                 1.1258,                 1.6354,               0.008416,               0.008416,               0.008416
                    162,                   1.57,                 1.0869,                 1.4203,                0.85802,                0.77586,                0.83169,                0.44845,                 1.5775,                 1.1341,                 1.6432,              0.0084061,              0.0084061,              0.0084061
                    163,                 1.5798,                 1.1032,                  1.422,                0.79714,                 0.7931,                0.82846,                0.45541,                 1.6217,                  1.116,                 1.6717,              0.0083962,              0.0083962,              0.0083962
                    164,                 1.5825,                  1.117,                 1.4298,                0.82154,                0.78448,                0.82381,                0.44811,                 1.6075,                  1.146,                 1.6553,              0.0083863,              0.0083863,              0.0083863
                    165,                  1.548,                 1.0859,                 1.3943,                0.80964,                0.75164,                 0.8208,                0.44473,                 1.5995,                 1.1705,                 1.6575,              0.0083764,              0.0083764,              0.0083764
                    166,                 1.5799,                 1.0945,                 1.4294,                0.87533,                0.72414,                 0.8164,                0.45124,                 1.5624,                 1.1781,                 1.6187,              0.0083665,              0.0083665,              0.0083665
                    167,                  1.549,                 1.0544,                 1.4154,                0.82046,                0.77155,                0.82691,                0.44621,                 1.6134,                 1.1711,                 1.6727,              0.0083566,              0.0083566,              0.0083566
                    168,                 1.5595,                 1.0717,                 1.4109,                0.86679,                0.75725,                 0.8319,                0.44693,                 1.6304,                 1.1736,                 1.6652,              0.0083467,              0.0083467,              0.0083467
                    169,                 1.5677,                 1.0762,                 1.4112,                0.89658,                0.75862,                0.84096,                0.44459,                 1.5761,                 1.1415,                 1.6348,              0.0083368,              0.0083368,              0.0083368
                    170,                 1.5657,                 1.0756,                  1.422,                0.84057,                0.79543,                0.83186,                0.43262,                 1.6468,                 1.2077,                 1.7051,              0.0083269,              0.0083269,              0.0083269
                    171,                 1.5577,                 1.0764,                 1.4112,                0.82915,                0.76724,                0.82793,                 0.4396,                 1.5831,                 1.1571,                 1.6592,               0.008317,               0.008317,               0.008317
                    172,                 1.5534,                  1.066,                 1.4021,                0.83579,                0.76783,                0.83538,                 0.4477,                 1.5628,                 1.1416,                 1.6325,              0.0083071,              0.0083071,              0.0083071
                    173,                 1.5545,                 1.0682,                 1.4057,                0.82016,                0.78627,                0.82813,                0.43478,                 1.6095,                 1.1678,                 1.6587,              0.0082972,              0.0082972,              0.0082972
                    174,                  1.563,                 1.0868,                   1.42,                0.83822,                0.80603,                0.85008,                0.44338,                 1.5982,                 1.1499,                 1.6412,              0.0082873,              0.0082873,              0.0082873
                    175,                 1.5584,                 1.0481,                 1.4009,                0.81826,                0.81034,                0.83397,                0.42906,                 1.6344,                 1.1933,                 1.6894,              0.0082774,              0.0082774,              0.0082774
                    176,                 1.5801,                 1.0786,                 1.4245,                0.81784,                0.78448,                0.82249,                0.43774,                 1.5809,                 1.1917,                  1.637,              0.0082675,              0.0082675,              0.0082675
                    177,                 1.5667,                 1.0991,                 1.4304,                0.85189,                0.79332,                0.84045,                  0.443,                 1.5696,                 1.1552,                 1.6443,              0.0082576,              0.0082576,              0.0082576
                    178,                 1.5543,                 1.0631,                  1.408,                0.81657,                0.80172,                0.83779,                0.43035,                 1.5534,                 1.1375,                 1.6133,              0.0082477,              0.0082477,              0.0082477
                    179,                 1.5337,                 1.0642,                 1.3913,                0.83869,                0.78436,                0.84634,                0.44086,                 1.5902,                 1.1501,                 1.6433,              0.0082378,              0.0082378,              0.0082378
                    180,                 1.5611,                 1.0238,                  1.398,                0.81583,                0.78448,                0.83343,                0.43956,                  1.628,                 1.1431,                 1.6653,              0.0082279,              0.0082279,              0.0082279
                    181,                 1.5233,                 1.0199,                 1.3849,                0.81801,                0.76724,                0.83081,                0.45499,                  1.617,                 1.1087,                 1.6672,               0.008218,               0.008218,               0.008218
                    182,                 1.5408,                 1.0436,                 1.3871,                0.81832,                  0.796,                0.83777,                0.45139,                 1.5872,                 1.1256,                 1.6573,              0.0082081,              0.0082081,              0.0082081
                    183,                 1.5168,                 1.0362,                 1.3887,                0.82701,                0.76724,                0.83112,                0.44886,                 1.5983,                 1.1048,                 1.6657,              0.0081982,              0.0081982,              0.0081982
                    184,                  1.525,                 1.0263,                 1.3925,                0.85465,                0.76032,                0.84342,                0.46268,                  1.594,                 1.1014,                 1.6687,              0.0081883,              0.0081883,              0.0081883
                    185,                 1.5447,                 1.0502,                 1.4149,                0.85708,                0.78448,                0.84224,                0.46077,                 1.5949,                 1.1349,                 1.6576,              0.0081784,              0.0081784,              0.0081784
                    186,                 1.5246,                 1.0412,                 1.3923,                 0.8109,                0.76293,                0.82622,                0.44932,                  1.572,                 1.1362,                 1.6324,              0.0081685,              0.0081685,              0.0081685
                    187,                 1.5361,                 1.0505,                 1.3931,                0.79373,                0.81897,                0.83425,                0.46164,                 1.5837,                 1.1118,                 1.6584,              0.0081586,              0.0081586,              0.0081586
                    188,                 1.5104,                 1.0256,                 1.3975,                0.78152,                0.79741,                0.83064,                0.44682,                 1.6012,                 1.1312,                  1.673,              0.0081487,              0.0081487,              0.0081487
                    189,                 1.5248,                 1.0415,                  1.382,                0.82441,                0.77155,                0.81918,                0.45372,                 1.5975,                 1.1302,                 1.6741,              0.0081388,              0.0081388,              0.0081388
                    190,                 1.5305,                 1.0293,                 1.3913,                0.81625,                 0.7659,                0.82274,                0.46256,                 1.5512,                  1.148,                 1.6394,              0.0081289,              0.0081289,              0.0081289
                    191,                 1.5203,                 1.0301,                 1.3835,                0.82282,                0.76068,                0.82665,                0.45936,                 1.5731,                 1.1224,                 1.6404,               0.008119,               0.008119,               0.008119
                    192,                 1.5176,                 1.0287,                 1.4006,                0.81148,                0.78448,                0.83012,                0.45692,                 1.5794,                 1.1571,                 1.6376,              0.0081091,              0.0081091,              0.0081091
                    193,                 1.5118,                  1.016,                 1.3916,                0.83695,                 0.7931,                0.83673,                0.45115,                 1.5842,                 1.1211,                 1.6504,              0.0080992,              0.0080992,              0.0080992
                    194,                 1.5313,                  1.064,                 1.3948,                0.80018,                0.81897,                0.84314,                0.45853,                  1.577,                 1.0694,                 1.6509,              0.0080893,              0.0080893,              0.0080893
                    195,                 1.4982,                0.99627,                 1.3734,                0.82153,                0.79368,                0.84364,                0.44923,                 1.6065,                 1.0626,                 1.6831,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.5347,                 1.0344,                 1.3824,                0.85811,                0.75862,                0.84288,                0.45845,                 1.6239,                  1.116,                 1.6902,              0.0080695,              0.0080695,              0.0080695
                    197,                 1.5003,                 1.0347,                 1.3724,                0.81603,                0.78879,                0.83865,                0.46755,                 1.5889,                 1.1371,                 1.6618,              0.0080596,              0.0080596,              0.0080596
                    198,                 1.5042,                 1.0039,                 1.3734,                0.82173,                0.80172,                0.84499,                0.46618,                 1.5889,                 1.1185,                 1.6504,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.4857,                 1.0014,                 1.3517,                0.83442,                0.78879,                0.83328,                0.45482,                 1.5747,                 1.0861,                 1.6446,              0.0080398,              0.0080398,              0.0080398
                    200,                 1.5066,                 1.0228,                  1.376,                0.83689,                0.79618,                 0.8216,                0.43986,                 1.5763,                  1.097,                 1.6467,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.5349,                 1.0233,                 1.3919,                0.81756,                0.78879,                0.84254,                0.45809,                 1.5548,                 1.0927,                 1.6294,                0.00802,                0.00802,                0.00802
                    202,                 1.5114,                 1.0112,                 1.3932,                0.80783,                0.81539,                0.83774,                0.45496,                 1.5686,                 1.0693,                 1.6487,              0.0080101,              0.0080101,              0.0080101
                    203,                 1.5076,                 1.0011,                 1.3759,                0.79548,                0.81897,                0.82657,                0.45607,                 1.5865,                 1.0978,                  1.661,              0.0080002,              0.0080002,              0.0080002
                    204,                 1.5035,                0.98844,                 1.3659,                0.86406,                0.79741,                0.84603,                0.45573,                 1.5783,                 1.0882,                 1.6576,              0.0079903,              0.0079903,              0.0079903
                    205,                 1.4958,                 1.0013,                 1.3856,                0.84004,                0.79228,                0.83689,                0.45943,                 1.5549,                 1.0891,                 1.6305,              0.0079804,              0.0079804,              0.0079804
                    206,                 1.5056,                 1.0144,                 1.3809,                0.84838,                0.79741,                0.82973,                0.46506,                 1.5722,                  1.084,                 1.6421,              0.0079705,              0.0079705,              0.0079705
                    207,                 1.5105,                  1.017,                 1.3806,                0.84765,                 0.7931,                0.82234,                0.43989,                 1.5644,                 1.1116,                 1.6426,              0.0079606,              0.0079606,              0.0079606
                    208,                 1.4888,                0.99847,                 1.3648,                0.82601,                 0.7931,                0.83649,                0.45087,                 1.5738,                  1.136,                 1.6514,              0.0079507,              0.0079507,              0.0079507
                    209,                 1.5013,                0.98246,                 1.3662,                0.84346,                 0.7931,                0.83656,                0.46005,                  1.579,                 1.0995,                 1.6564,              0.0079408,              0.0079408,              0.0079408
                    210,                 1.5043,                0.99814,                 1.3785,                0.88285,                0.77586,                0.84496,                0.47194,                 1.5839,                 1.1001,                 1.6643,              0.0079309,              0.0079309,              0.0079309
                    211,                 1.5108,                 1.0224,                 1.3716,                0.88332,                0.77586,                0.83879,                0.46284,                 1.5873,                 1.1246,                 1.6641,               0.007921,               0.007921,               0.007921
                    212,                 1.4927,                 1.0202,                 1.3586,                0.83303,                0.81034,                0.84491,                0.46482,                 1.5638,                 1.1203,                 1.6343,              0.0079111,              0.0079111,              0.0079111
                    213,                  1.509,                0.99016,                 1.3748,                0.81981,                0.84052,                0.84905,                0.45597,                 1.5809,                 1.1112,                 1.6483,              0.0079012,              0.0079012,              0.0079012
                    214,                 1.5043,                0.99527,                 1.3702,                0.86387,                0.79741,                0.84971,                0.45731,                 1.6082,                 1.0897,                 1.6822,              0.0078913,              0.0078913,              0.0078913
                    215,                 1.4708,                0.98969,                 1.3485,                0.85505,                 0.7931,                0.86258,                0.45459,                 1.5817,                 1.1035,                 1.6653,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.5004,                 0.9897,                 1.3653,                0.83782,                 0.8016,                0.83895,                  0.456,                 1.5713,                 1.1015,                 1.6546,              0.0078715,              0.0078715,              0.0078715
                    217,                 1.4866,                0.99488,                 1.3502,                0.87141,                0.75944,                0.85301,                0.47585,                 1.5528,                 1.0511,                 1.6417,              0.0078616,              0.0078616,              0.0078616
                    218,                 1.4927,                0.99635,                 1.3715,                 0.8558,                0.79299,                0.83999,                0.46086,                 1.5626,                 1.0635,                 1.6332,              0.0078517,              0.0078517,              0.0078517
                    219,                 1.4725,                0.97486,                 1.3516,                0.85975,                0.79741,                0.84965,                0.46711,                 1.5553,                 1.0701,                 1.6339,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.4852,                0.99402,                  1.366,                0.85086,                0.83608,                0.86145,                 0.4673,                  1.557,                 1.0703,                 1.6349,              0.0078319,              0.0078319,              0.0078319
                    221,                 1.4782,                0.98207,                  1.355,                0.82161,                0.81392,                0.85397,                0.46455,                 1.5992,                 1.0694,                 1.6574,               0.007822,               0.007822,               0.007822
                    222,                  1.464,                0.97468,                  1.353,                0.82883,                0.79741,                0.83482,                0.46167,                 1.5584,                 1.0774,                  1.634,              0.0078121,              0.0078121,              0.0078121
                    223,                 1.4886,                0.98213,                 1.3654,                0.84577,                0.78001,                0.83521,                 0.4724,                 1.5713,                 1.0863,                 1.6594,              0.0078022,              0.0078022,              0.0078022
                    224,                 1.4926,                0.99357,                 1.3593,                0.86741,                0.79741,                0.85589,                0.47803,                 1.5654,                 1.0742,                 1.6492,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.4877,                0.95653,                 1.3659,                0.81178,                 0.7808,                0.83885,                0.46935,                 1.5602,                 1.0942,                 1.6451,              0.0077824,              0.0077824,              0.0077824
                    226,                 1.4838,                 0.9725,                 1.3548,                0.81182,                0.78448,                0.83662,                0.47156,                 1.5726,                 1.0639,                 1.6553,              0.0077725,              0.0077725,              0.0077725
                    227,                 1.4705,                0.97412,                 1.3526,                0.82753,                0.78593,                0.83506,                0.46943,                 1.5781,                 1.1081,                 1.6613,              0.0077626,              0.0077626,              0.0077626
                    228,                 1.4684,                0.95787,                  1.338,                0.81456,                0.82328,                0.83841,                0.47727,                 1.5714,                 1.0901,                 1.6613,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.4966,                0.96007,                 1.3648,                0.84904,                0.79741,                0.86037,                0.46982,                  1.577,                 1.0853,                 1.6533,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.4339,                0.95416,                  1.331,                0.83058,                0.78448,                0.84399,                0.47617,                 1.5672,                  1.105,                 1.6422,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.4643,                0.96295,                 1.3475,                0.85603,                0.79448,                0.84217,                0.46906,                 1.5503,                 1.0928,                 1.6265,               0.007723,               0.007723,               0.007723
                    232,                 1.4636,                0.97895,                 1.3511,                0.87108,                0.78634,                0.84372,                0.47512,                 1.5376,                 1.0674,                 1.6056,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.4645,                0.94739,                 1.3385,                0.84037,                0.79424,                0.84791,                0.46989,                 1.5547,                 1.1242,                  1.627,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.4448,                0.95894,                 1.3415,                 0.8482,                0.81889,                0.85006,                0.46177,                 1.6027,                 1.1267,                 1.6744,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.4515,                0.95874,                 1.3441,                0.82341,                0.81897,                0.83613,                0.45589,                 1.6012,                 1.1275,                  1.677,              0.0076834,              0.0076834,              0.0076834
                    236,                 1.4691,                0.95689,                 1.3496,                0.83103,                0.83621,                0.85077,                0.47217,                  1.574,                 1.0985,                 1.6661,              0.0076735,              0.0076735,              0.0076735
                    237,                 1.4685,                0.97024,                 1.3408,                0.83879,                 0.7931,                0.84916,                0.46634,                 1.5878,                 1.0911,                 1.6893,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.4495,                0.97956,                 1.3381,                0.84502,                 0.7931,                0.85209,                0.46816,                 1.5762,                 1.0893,                 1.6641,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.4822,                0.95868,                 1.3447,                0.83711,                0.80172,                0.85086,                0.47617,                 1.5644,                 1.0918,                 1.6505,              0.0076438,              0.0076438,              0.0076438
                    240,                 1.4803,                0.97639,                 1.3536,                0.81823,                0.80603,                 0.8526,                0.46703,                 1.5563,                  1.069,                 1.6462,              0.0076339,              0.0076339,              0.0076339
                    241,                 1.4715,                0.97355,                 1.3374,                0.83964,                0.78017,                0.85115,                0.47046,                 1.5507,                 1.0828,                 1.6459,               0.007624,               0.007624,               0.007624
                    242,                 1.4743,                0.96376,                 1.3465,                0.83923,                0.78879,                0.84755,                0.46959,                 1.5478,                 1.0711,                 1.6516,              0.0076141,              0.0076141,              0.0076141
                    243,                 1.4548,                0.96611,                 1.3649,                0.86297,                0.78725,                0.85735,                0.47587,                 1.5321,                 1.0729,                 1.6382,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.4741,                0.96552,                  1.346,                0.84164,                0.77887,                0.84536,                0.46953,                 1.5473,                 1.0491,                 1.6592,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.4559,                0.93435,                 1.3318,                0.87019,                0.78016,                0.85655,                0.47029,                 1.5436,                 1.0264,                 1.6526,              0.0075844,              0.0075844,              0.0075844
                    246,                 1.4524,                0.94834,                   1.33,                0.84668,                0.78017,                 0.8576,                0.47844,                  1.553,                 1.0268,                 1.6449,              0.0075745,              0.0075745,              0.0075745
                    247,                 1.4573,                0.94659,                 1.3423,                0.82785,                0.78017,                0.85051,                0.48265,                 1.5484,                 1.0517,                 1.6399,              0.0075646,              0.0075646,              0.0075646
                    248,                  1.451,                0.94314,                 1.3382,                0.80643,                0.81466,                0.83929,                0.47069,                 1.5367,                 1.0601,                 1.6217,              0.0075547,              0.0075547,              0.0075547
                    249,                 1.4266,                0.93751,                 1.3316,                0.82576,                0.79667,                0.84587,                0.47855,                 1.5418,                 1.0288,                 1.6292,              0.0075448,              0.0075448,              0.0075448
                    250,                 1.4487,                0.96164,                 1.3435,                0.84399,                0.81466,                0.85399,                0.47809,                 1.5289,                 1.0249,                 1.6195,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.4517,                0.94234,                 1.3351,                0.80151,                0.80172,                0.83896,                0.47399,                 1.5173,                 1.0095,                 1.6105,               0.007525,               0.007525,               0.007525
                    252,                 1.4418,                0.92943,                 1.3428,                0.83135,                0.81466,                0.84156,                0.48111,                 1.5239,                 1.0109,                 1.6213,              0.0075151,              0.0075151,              0.0075151
                    253,                 1.4622,                0.94764,                 1.3371,                0.81807,                0.79466,                0.83463,                0.48166,                 1.5359,                 1.0179,                  1.636,              0.0075052,              0.0075052,              0.0075052
                    254,                 1.4291,                0.94322,                 1.3406,                0.81185,                0.80603,                0.83593,                0.48619,                 1.5163,                 1.0101,                 1.6253,              0.0074953,              0.0074953,              0.0074953
                    255,                  1.433,                0.91743,                  1.321,                0.83448,                0.78234,                0.82963,                0.47615,                 1.5228,                 1.0256,                 1.6289,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.4232,                0.91318,                 1.3237,                0.82975,                 0.7773,                0.83003,                0.48057,                 1.5042,                 1.0246,                 1.6108,              0.0074755,              0.0074755,              0.0074755
                    257,                 1.4432,                0.94204,                 1.3318,                0.83018,                0.80074,                0.84404,                0.47324,                 1.5056,                 1.0224,                 1.5994,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.4407,                0.92247,                 1.3312,                0.84004,                0.79741,                0.84318,                0.47901,                 1.5148,                 1.0191,                 1.5988,              0.0074557,              0.0074557,              0.0074557
                    259,                 1.4162,                0.89897,                 1.3083,                0.80457,                0.81897,                0.84243,                0.47801,                 1.5336,                 1.0599,                 1.6192,              0.0074458,              0.0074458,              0.0074458
                    260,                  1.427,                0.90918,                  1.318,                0.83282,                0.81597,                0.85278,                0.48089,                 1.5421,                 1.0502,                 1.6226,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.4474,                0.94726,                  1.346,                0.82858,                 0.8319,                0.85838,                0.47574,                 1.5456,                 1.0423,                 1.6291,               0.007426,               0.007426,               0.007426
                    262,                 1.4404,                0.93435,                 1.3426,                0.83322,                0.81897,                  0.854,                0.47545,                  1.553,                 1.0367,                 1.6337,              0.0074161,              0.0074161,              0.0074161
                    263,                 1.4231,                0.93317,                 1.3328,                0.82379,                 0.7931,                0.84333,                0.47883,                  1.532,                 1.0239,                 1.6154,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.4305,                0.92582,                 1.3138,                0.83323,                0.80603,                 0.8483,                0.48288,                 1.5252,                 1.0216,                 1.6035,              0.0073963,              0.0073963,              0.0073963
                    265,                  1.407,                 0.9244,                  1.315,                0.84121,                0.79919,                 0.8425,                0.47978,                 1.5316,                 1.0255,                 1.6069,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.4373,                0.91873,                 1.3272,                0.84133,                 0.7931,                0.84431,                0.47759,                 1.5334,                 1.0274,                 1.6119,              0.0073765,              0.0073765,              0.0073765
                    267,                 1.4536,                0.96038,                 1.3416,                 0.8566,                 0.7931,                0.84704,                0.47959,                 1.5384,                 1.0313,                 1.6189,              0.0073666,              0.0073666,              0.0073666
                    268,                  1.417,                0.92751,                 1.3241,                0.84044,                 0.7946,                0.83967,                0.47782,                 1.5434,                 1.0229,                 1.6249,              0.0073567,              0.0073567,              0.0073567
                    269,                 1.4401,                0.93654,                 1.3162,                 0.8021,                0.82111,                0.84045,                0.47783,                 1.5392,                 1.0011,                 1.6288,              0.0073468,              0.0073468,              0.0073468
                    270,                 1.4299,                0.92097,                 1.3217,                0.82759,                0.82328,                0.85058,                0.47424,                 1.5496,                0.99007,                 1.6416,              0.0073369,              0.0073369,              0.0073369
                    271,                 1.4115,                0.91235,                 1.3236,                0.82543,                0.81524,                0.84785,                0.48451,                 1.5407,                0.97876,                 1.6335,               0.007327,               0.007327,               0.007327
                    272,                 1.4511,                0.94106,                 1.3329,                0.84623,                 0.8302,                0.86149,                0.48406,                 1.5357,                0.97406,                 1.6269,              0.0073171,              0.0073171,              0.0073171
                    273,                 1.4046,                0.91634,                 1.3172,                0.84766,                0.83942,                0.86504,                0.48247,                 1.5299,                0.96082,                 1.6195,              0.0073072,              0.0073072,              0.0073072
                    274,                 1.4429,                0.92248,                 1.3157,                0.84707,                0.84052,                 0.8626,                0.48567,                 1.5304,                0.97951,                 1.6206,              0.0072973,              0.0072973,              0.0072973
                    275,                 1.4367,                0.92133,                 1.3123,                0.83078,                0.82528,                0.84851,                0.47926,                 1.5344,                0.99747,                 1.6271,              0.0072874,              0.0072874,              0.0072874
                    276,                 1.4406,                0.92738,                 1.3133,                0.86142,                0.78879,                0.84899,                0.48241,                 1.5364,                0.98485,                 1.6289,              0.0072775,              0.0072775,              0.0072775
                    277,                 1.4216,                 0.8965,                 1.3134,                0.82942,                0.80172,                0.85229,                0.48202,                 1.5425,                 1.0097,                 1.6317,              0.0072676,              0.0072676,              0.0072676
                    278,                 1.4081,                 0.8978,                 1.3145,                0.84544,                0.80172,                0.85635,                0.48881,                 1.5503,                  1.011,                 1.6382,              0.0072577,              0.0072577,              0.0072577
                    279,                 1.4031,                0.89388,                 1.3132,                0.84634,                0.80717,                0.85589,                0.48138,                 1.5588,                 1.0429,                 1.6482,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.4143,                0.92387,                 1.3182,                 0.8418,                0.80278,                0.85401,                  0.483,                 1.5552,                 1.0449,                  1.656,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.4108,                0.88714,                   1.32,                0.85386,                 0.7931,                0.85712,                0.48348,                 1.5477,                  1.024,                 1.6478,               0.007228,               0.007228,               0.007228
                    282,                 1.4167,                0.91914,                 1.3207,                0.86889,                0.78879,                0.85625,                0.48451,                 1.5517,                 1.0171,                 1.6413,              0.0072181,              0.0072181,              0.0072181
                    283,                 1.4145,                0.91048,                 1.3071,                0.83778,                0.80603,                0.85327,                0.48504,                 1.5482,                 1.0114,                  1.648,              0.0072082,              0.0072082,              0.0072082
                    284,                 1.3954,                0.89598,                 1.3029,                0.84157,                0.80172,                0.85811,                0.47898,                 1.5636,                 1.0163,                 1.6577,              0.0071983,              0.0071983,              0.0071983
                    285,                 1.4134,                0.89797,                 1.3171,                0.85139,                0.81489,                0.85612,                0.48233,                 1.5564,                 1.0113,                 1.6521,              0.0071884,              0.0071884,              0.0071884
                    286,                 1.4028,                0.91344,                 1.3171,                0.83902,                0.79741,                0.84762,                0.48357,                 1.5489,                 1.0238,                 1.6441,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.3849,                0.89525,                 1.2946,                0.84859,                0.82136,                0.85413,                0.48006,                 1.5531,                  1.004,                  1.645,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.4049,                0.90298,                 1.3045,                0.85698,                 0.8265,                 0.8557,                0.48287,                 1.5537,                0.99481,                 1.6444,              0.0071587,              0.0071587,              0.0071587
                    289,                 1.4147,                0.91643,                 1.3122,                0.84537,                0.81897,                0.86174,                0.48706,                 1.5559,                 1.0024,                 1.6492,              0.0071488,              0.0071488,              0.0071488
                    290,                 1.3992,                0.89964,                 1.3134,                0.84107,                0.82116,                0.86444,                0.48022,                 1.5558,                0.99443,                 1.6581,              0.0071389,              0.0071389,              0.0071389
                    291,                 1.4188,                0.91617,                 1.3155,                0.85556,                0.82759,                0.86334,                0.48249,                 1.5639,                 0.9948,                   1.66,               0.007129,               0.007129,               0.007129
                    292,                 1.4034,                0.92619,                 1.3131,                0.83439,                0.83621,                0.86216,                0.48091,                 1.5475,                 1.0028,                 1.6466,              0.0071191,              0.0071191,              0.0071191
                    293,                 1.3839,                0.88717,                 1.3018,                0.85092,                0.82328,                0.85785,                0.48481,                 1.5411,                0.98709,                 1.6481,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.3983,                0.89808,                  1.308,                0.85761,                0.81897,                0.85689,                0.48791,                 1.5399,                0.97284,                 1.6473,              0.0070993,              0.0070993,              0.0070993
                    295,                  1.409,                0.90937,                 1.2981,                0.85639,                0.81897,                0.85917,                 0.4885,                 1.5389,                0.98634,                 1.6394,              0.0070894,              0.0070894,              0.0070894
                    296,                  1.392,                0.86765,                 1.3044,                0.86482,                 0.8319,                0.86306,                0.48784,                 1.5592,                0.98755,                 1.6538,              0.0070795,              0.0070795,              0.0070795
                    297,                  1.401,                0.89615,                 1.3054,                0.86333,                0.83621,                0.85421,                0.49057,                 1.5623,                0.98001,                 1.6507,              0.0070696,              0.0070696,              0.0070696
                    298,                 1.3935,                0.89564,                 1.3041,                  0.863,                0.81897,                0.85697,                0.48418,                 1.5691,                 0.9865,                 1.6613,              0.0070597,              0.0070597,              0.0070597
                    299,                 1.3778,                0.87568,                 1.2919,                0.81787,                0.83621,                0.85233,                0.48491,                 1.5583,                0.98873,                 1.6574,              0.0070498,              0.0070498,              0.0070498
                    300,                 1.3932,                0.88187,                  1.308,                 0.8356,                0.82328,                0.85221,                0.48407,                 1.5529,                0.99111,                 1.6518,              0.0070399,              0.0070399,              0.0070399
                    301,                 1.3791,                0.88103,                  1.285,                0.82123,                0.83166,                0.84914,                0.48856,                 1.5525,                0.99528,                 1.6477,                0.00703,                0.00703,                0.00703
