                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.605,                 11.519,                 1.7234,                0.68164,                0.23707,                0.24307,                 0.1128,                 2.6478,                  3.577,                  1.916,             0.00066533,             0.00066533,             0.00066533
                      2,                 2.6973,                  3.629,                 1.7748,                0.56407,                   0.25,                0.27715,                0.11953,                 2.5964,                 3.0284,                  1.897,              0.0013188,              0.0013188,              0.0013188
